# Lambda	SNR
0.9687223083548664	1.2764557814478366
0.9688206718346253	1.3634415330572702
0.9689190353143842	1.3713925435215515
0.969017398794143	1.3632117990846058
0.9691157622739018	1.2937338729010996
0.9692141257536606	1.1181893239032543
0.9693124892334195	1.0028964379225513
0.9694108527131783	1.0953326727787132
0.9695092161929372	1.2718989549995434
0.9696075796726961	1.3570748245442714
0.9697059431524547	1.3746542281531946
0.9698043066322136	1.3758724948714147
0.9699026701119725	1.3268954496969272
0.9700010335917312	1.0239565689327157
0.9700993970714901	0.5879777076858157
0.970197760551249	0.4391330742421088
0.9702961240310078	0.5552268178599925
0.9703944875107665	0.9454922577796863
0.9704928509905254	1.2669080115128588
0.9705912144702843	1.3666229861034576
0.970689577950043	1.3903383102187123
0.9707879414298018	1.3930142996062842
0.9708863049095607	1.3937109981345286
0.9709846683893196	1.3879248004965714
0.9710830318690783	1.3677280801783853
0.9711813953488372	1.3140921965063974
0.9712797588285961	1.1170693918684504
0.9713781223083547	0.8486667581898477
0.9714764857881136	0.8116990220885176
0.9715748492678725	1.0406272692882197
0.9716732127476313	1.2634204970783616
0.9717715762273902	1.3002476820397042
0.9718699397071491	1.3164580496386027
0.9719683031869079	1.2712135755449256
0.9720666666666666	0.8694498478411243
0.9721650301464255	0.4656379132122715
0.9722633936261844	0.3745836871153298
0.9723617571059431	0.5378471562609383
0.972460120585702	0.999647356574093
0.9725584840654609	1.288973657077418
0.9726568475452197	1.3268159049754202
0.9727552110249784	1.3502080979706952
0.9728535745047373	1.3786640083190056
0.9729519379844962	1.3928436361146235
0.9730503014642549	1.3961288311918392
0.9731486649440138	1.3951080103011688
0.9732470284237726	1.386748465311734
0.9733453919035315	1.382776713095305
0.9734437553832902	1.3943235578560988
0.9735421188630491	1.39564002994886
0.973640482342808	1.3555978262471686
0.9737388458225666	1.2839250492275185
0.9738372093023255	1.1771501183878146
0.9739355727820844	0.938220813166782
0.9740339362618432	0.7298810506392066
0.9741322997416021	0.7831161314438833
0.9742306632213609	1.090325247267851
0.9743290267011198	1.3437329270650338
0.9744273901808785	1.3808451569599771
0.9745257536606374	1.3287288608245607
0.9746241171403963	1.2876404169284883
0.974722480620155	1.305627762050203
0.9748208440999139	1.338717935082343
0.9749192075796728	1.365085856921723
0.9750175710594317	1.3719115523231487
0.9751159345391903	1.3388808801498362
0.9752142980189492	1.3208016364117743
0.9753126614987081	1.3626062449104688
0.9754110249784668	1.4027838669759214
0.9755093884582257	1.3939342380968038
0.9756077519379845	1.3614539639302483
0.9757061154177432	1.3577514285012016
0.9758044788975021	1.373174277543307
0.975902842377261	1.3554721779403516
0.9760012058570199	1.317127465538586
0.9760995693367785	1.3286809634105363
0.9761979328165374	1.3833941357644002
0.9762962962962963	1.4111433470950077
0.976394659776055	1.3903489982456632
0.9764930232558139	1.3490721261505942
0.9765913867355728	1.3401658088597954
0.9766897502153317	1.3677321043317052
0.9767881136950904	1.391245160410147
0.9768864771748493	1.4105995469384782
0.9769848406546081	1.4266449127206835
0.9770832041343669	1.430055016319163
0.9771815676141258	1.4330641691362922
0.9772799310938847	1.4412905768505229
0.9773782945736433	1.445304404876439
0.9774766580534022	1.4390272547964336
0.9775750215331611	1.422630698953429
0.97767338501292	1.412506546287915
0.9777717484926787	1.4189396014181173
0.9778701119724376	1.4230724626693083
0.9779684754521965	1.4211593671072893
0.9780668389319551	1.4183954442670914
0.978165202411714	1.4108567676244625
0.9782635658914729	1.4093162235891437
0.9783619293712318	1.3986502952216053
0.9784602928509905	1.367419158129072
0.9785586563307493	1.3700592032766112
0.9786570198105082	1.414123874156049
0.9787553832902669	1.4429977839861412
0.9788537467700258	1.4380669936845099
0.9789521102497847	1.3785769564136388
