# Lambda	ivar
0.9685255813953488	8.252629793045565e-08
0.9686239448751077	8.080629555309425e-08
0.9687223083548664	8.048598019479021e-08
0.9688206718346253	8.07241569460181e-08
0.9689190353143842	8.086459724852459e-08
0.969017398794143	8.071089567725762e-08
0.9691157622739018	8.060574684728931e-08
0.9692141257536606	8.061571220525417e-08
0.9693124892334195	8.099170846924957e-08
0.9694108527131783	8.168698351092955e-08
0.9695092161929372	8.166648764343019e-08
0.9696075796726961	8.103147545958757e-08
0.9697059431524547	8.071704822279327e-08
0.9698043066322136	8.045908239241502e-08
0.9699026701119725	8.026282442274187e-08
0.9700010335917312	8.063838535838594e-08
0.9700993970714901	8.130443704008828e-08
0.970197760551249	8.227599061455691e-08
0.9702961240310078	8.439849244643364e-08
0.9703944875107665	8.596137901683812e-08
0.9704928509905254	8.400800651549052e-08
0.9705912144702843	8.10423313645555e-08
0.970689577950043	7.982571602483799e-08
0.9707879414298018	7.966258119344423e-08
0.9708863049095607	7.962232887600852e-08
0.9709846683893196	7.997759349991248e-08
0.9710830318690783	8.095466786719884e-08
0.9711813953488372	8.131198973665932e-08
0.9712797588285961	8.042049167742075e-08
0.9713781223083547	7.961735103653566e-08
0.9714764857881136	7.950433992797814e-08
0.9715748492678725	8.019469279417364e-08
0.9716732127476313	8.254014272134952e-08
0.9717715762273902	8.520548745166495e-08
0.9718699397071491	8.41679569938766e-08
0.9719683031869079	8.100133632784005e-08
0.9720666666666666	7.929158921488469e-08
0.9721650301464255	7.890953262216496e-08
0.9722633936261844	7.894918245613128e-08
0.9723617571059431	7.935109129018314e-08
0.972460120585702	8.078990859583373e-08
0.9725584840654609	8.299417413509816e-08
0.9726568475452197	8.381311938038149e-08
0.9727552110249784	8.247384285970645e-08
0.9728535745047373	8.063826390274445e-08
0.9729519379844962	7.975399300950162e-08
0.9730503014642549	7.95556898043058e-08
