# Lambda	Flux
0.978165202411714	3970384.6647601463
0.9782635658914729	3965501.814974475
0.9783619293712318	3932787.116714746
0.9784602928509905	3837531.232696733
0.9785586563307493	3845374.4654444205
0.9786570198105082	3979512.1998402425
0.9787553832902669	4068161.527467867
0.9788537467700258	4067119.2993738498
0.9789521102497847	4040838.694523559
0.9790504737295436	4046555.274199822
0.9791488372093022	4054903.841941147
0.9792472006890611	4004600.9430534667
0.97934556416882	3927152.589136592
0.9794439276485788	3886721.045711925
0.9795422911283377	3856327.280977449
0.9796406546080966	3881520.9572896827
0.9797390180878552	3991704.7693797853
0.9798373815676141	4082642.2818468763
0.979935745047373	4117265.9105198467
0.9800341085271319	4101269.334950241
0.9801324720068906	4040065.4066597936
0.9802308354866495	3980963.9991710605
0.9803291989664084	3935482.1925239014
0.980427562446167	3893603.2057013954
0.9805259259259259	3924674.8310804027
0.9806242894056848	4016121.2001703177
0.9807226528854437	4094048.4873113437
0.9808210163652024	4131352.7411251995
0.9809193798449612	4142626.9106940357
0.9810177433247201	4142023.6485480075
0.9811161068044788	4138788.9804117037
0.9812144702842377	4141788.1529946155
0.9813128337639966	4144673.565547118
0.9814111972437553	4135106.266534192
0.9815095607235141	4111998.130054066
0.981607924203273	4098371.6752935974
0.9817062876830319	4107549.6956095705
0.9818046511627907	4113181.0967556257
0.9819030146425496	4107240.8452040395
0.9820013781223084	4107509.0188515163
0.9820997416020671	4125706.1950760386
0.982198105081826	4149608.6110586314
0.9822964685615849	4152774.551965923
0.9823948320413438	4137363.150336522
0.9824931955211025	4129112.1534232046
0.9825915590008614	4114210.8410675465
0.9826899224806203	4053965.9597474732
0.9827882859603789	3990761.0137960664
0.9828866494401378	4013378.827698702
0.9829850129198967	4097419.5453134174
0.9830833763996554	4156940.081824328
0.9831817398794143	4171313.4431324285
0.9832801033591732	4152513.3538145307
0.983378466838932	4114125.322454516
0.9834768303186907	4101322.5141524645
0.9835751937984496	4136017.5216029976
0.9836735572782085	4169539.875003611
0.9837719207579672	4175416.9691068917
0.983870284237726	4174478.331357223
0.9839686477174849	4179997.36300783
0.9840670111972438	4184405.904736153
0.9841653746770025	4183839.6924752793
0.9842637381567614	4180942.3452226426
0.9843621016365203	4171801.145407396
0.984460465116279	4147728.7899373947
0.9845588285960379	4126830.623241965
0.9846571920757968	4132705.2280622683
0.9847555555555555	4155817.6474335957
0.9848539190353144	4172804.251039287
0.9849522825150733	4168471.0244735056
0.9850506459948322	4136912.317271782
0.9851490094745908	4107181.8593533705
0.9852473729543497	4125241.863676411
0.9853457364341086	4166762.3423834406
0.9854440999138673	4191663.982086868
0.9855424633936262	4200926.472730737
0.9856408268733851	4205170.075275351
0.985739190353144	4207118.427093285
0.9858375538329026	4205665.735569397
0.9859359173126615	4203308.221539177
0.9860342807924204	4206683.494083945
0.9861326442721791	4213877.196695248
0.986231007751938	4217161.620821276
0.9863293712316968	4217385.142056782
0.9864277347114555	4219632.168033501
0.9865260981912144	4222975.724329897
0.9866244616709733	4223194.312633763
0.9867228251507322	4219386.97463617
0.986821188630491	4215653.68587774
0.9869195521102498	4214262.95881736
0.9870179155900086	4211594.980495098
0.9871162790697674	4208422.430694546
0.9872146425495263	4206410.987558888
0.9873130060292852	4209531.807159895
0.9874113695090441	4216059.85469619
0.9875097329888027	4207831.072646228
0.9876080964685616	4189249.9227394294
0.9877064599483205	4193310.4738253234
0.9878048234280792	4217790.599836031
0.9879031869078381	4233163.724030191
0.988001550387597	4233108.539086691
0.9880999138673556	4229510.20908269
0.9881982773471145	4231959.673639177
0.9882966408268734	4238362.23637655
0.9883950043066323	4243946.796554664
0.988493367786391	4247127.176213638
0.9885917312661499	4247788.823408415
0.9886900947459087	4247066.684044801
0.9887884582256674	4247510.17514931
0.9888868217054263	4249571.267062489
0.9889851851851852	4251143.424667558
0.9890835486649441	4251822.228123959
0.9891819121447027	4252871.054036676
0.9892802756244616	4254058.541011219
0.9893786391042205	4254931.594282848
0.9894770025839793	4255379.623457702
0.9895753660637382	4254110.921527663
0.9896737295434971	4252002.842889462
0.9897720930232558	4251839.489598553
0.9898704565030146	4252263.683282156
0.9899688199827735	4250416.77301567
0.9900671834625324	4243774.341870564
0.9901655469422911	4236194.113669418
0.99026391042205	4237450.284601007
0.9903622739018089	4246978.706517372
0.9904606373815675	4256166.443213905
0.9905590008613264	4261249.124498311
0.9906573643410853	4262154.114797505
0.9907557278208442	4261133.660208972
0.9908540913006029	4260754.482527262
0.9909524547803618	4259285.644393715
0.9910508182601206	4255466.0122446185
0.9911491817398793	4253782.977832231
0.9912475452196382	4255409.620126039
0.9913459086993971	4257445.829933374
0.9914442721791558	4259224.521466142
0.9915426356589147	4260412.004149404
0.9916409991386735	4260309.605662928
0.9917393626184324	4259161.332501865
0.9918377260981912	4258878.110341388
0.9919360895779501	4259994.263860442
0.9920344530577089	4260070.560534129
0.9921328165374677	4257471.564843019
0.9922311800172265	4254145.899267461
0.9923295434969854	4254153.117922809
0.9924279069767443	4256794.037207413
0.992526270456503	4257810.896815411
0.9926246339362619	4256728.727769516
0.9927229974160208	4252372.451167362
0.9928213608957794	4241169.921031445
0.9929197243755383	4231544.869915082
0.9930180878552972	4235788.214137593
0.9931164513350559	4245765.672751388
0.9932148148148148	4251273.435549702
0.9933131782945737	4253389.46442182
0.9934115417743326	4254714.34934497
0.9935099052540912	4255809.821168003
0.9936082687338501	4255593.179165062
0.993706632213609	4254545.4828370055
0.9938049956933677	4254556.861002252
0.9939033591731266	4255697.676368521
0.9940017226528854	4256527.429470247
0.9941000861326443	4255896.606092583
0.994198449612403	4253975.514611152
0.9942968130921619	4252157.301733549
0.9943951765719208	4251723.913165243
0.9944935400516796	4253194.46604655
0.9945919035314384	4255023.863678537
0.9946902670111973	4255679.256718129
0.994788630490956	4255515.821663558
0.9948869939707149	4255148.68371468
0.9949853574504738	4254937.540506754
0.9950837209302327	4254730.696001399
0.9951820844099913	4253778.362138665
0.9952804478897502	4251999.7430425035
0.9953788113695091	4250822.595975664
0.9954771748492678	4251132.0483985245
0.9955755383290267	4252027.822856057
0.9956739018087856	4252089.124351466
0.9957722652885445	4250708.547497789
0.9958706287683031	4249099.893375925
0.995968992248062	4248771.149472626
0.9960673557278209	4249970.319673603
0.9961657192075796	4251474.879077897
0.9962640826873385	4252012.877715686
0.9963624461670973	4251646.354275678
0.996460809646856	4251298.603799988
0.9965591731266149	4251373.694080152
0.9966575366063738	4251232.723903806
0.9967559000861327	4250319.862197878
0.9968542635658915	4248333.859126008
0.9969526270456504	4245967.628579892
0.9970509905254091	4245754.862377815
0.9971493540051679	4247583.586437233
0.9972477174849268	4248856.062229026
0.9973460809646857	4249341.119974251
0.9974444444444446	4249596.090628881
0.9975428079242032	4249573.457591261
0.9976411714039621	4249154.47649007
0.997739534883721	4248181.980762581
0.9978378983634797	4245816.149378463
0.9979362618432386	4242650.865500299
0.9980346253229975	4242539.293291226
0.9981329888027561	4245367.813081025
0.998231352282515	4247336.113858122
0.9983297157622739	4247796.854300448
0.9984280792420328	4247451.709269822
0.9985264427217915	4246023.561054689
0.9986248062015504	4243650.0607053
0.9987231696813093	4242757.584010553
0.9988215331610679	4243926.089186469
0.9989198966408268	4244689.133863993
0.9990182601205857	4244362.938480255
0.9991166236003446	4243658.960297397
0.9992149870801033	4243680.685736143
0.9993133505598621	4243955.936712117
0.999411714039621	4242086.156415155
0.9995100775193798	4238066.776919597
0.9996084409991387	4236868.80173993
0.9997068044788976	4239954.055010652
0.9998051679586563	4242745.578371319
0.9999035314384151	4243069.37650196
1.000001894918174	4240954.794900121
1.0001002583979328	4238357.414573007
1.0001986218776915	4237847.364843239
1.0002969853574504	4241463.070985215
1.0003953488372093	4245498.313438671
1.0004937123169682	4247571.31488929
1.0005920757967268	4248752.639350392
1.0006904392764857	4249724.946425086
1.0007888027562446	4250563.619603365
1.0008871662360035	4251346.112598977
1.0009855297157624	4252070.655191111
1.0010838931955213	4252454.965843908
1.00118225667528	4251790.292279093
1.0012806201550388	4250064.254928747
1.0013789836347977	4249116.443010377
1.0014773471145564	4250545.694377615
1.0015757105943153	4253497.406448405
1.0016740740740742	4254746.519875242
1.001772437553833	4249762.9973458005
1.0018708010335917	4237904.070697505
1.0019691645133506	4231804.429943579
1.0020675279931095	4239673.063251232
1.0021658914728682	4250435.969376703
1.002264254952627	4256004.0830543125
1.002362618432386	4255412.516157103
1.0024609819121448	4252610.942727714
1.0025593453919035	4252946.918175186
1.0026577088716624	4256998.911177851
1.0027560723514213	4261825.366846923
1.00285443583118	4264779.550586882
1.0029527993109388	4266591.665948381
1.0030511627906977	4268103.505967996
1.0031495262704564	4269185.615428396
1.0032478897502153	4269998.6197777325
1.0033462532299742	4270703.180912346
1.003444616709733	4271350.939970934
1.0035429801894917	4272026.881443093
1.0036413436692506	4272705.694171377
1.0037397071490095	4272729.502739136
1.0038380706287684	4270274.027983896
1.003936434108527	4265908.701634761
1.004034797588286	4265746.310395763
1.0041331610680448	4270975.204063114
1.0042315245478035	4274826.891509914
1.0043298880275624	4274065.380801499
1.0044282515073213	4272351.87747715
1.00452661498708	4274582.355592841
1.0046249784668388	4278769.886190229
1.0047233419465977	4281207.056780692
1.0048217054263566	4282032.847710232
1.0049200689061153	4281914.938178407
1.0050184323858742	4281296.620878252
1.005116795865633	4281787.895108709
1.0052151593453917	4283829.076122499
1.0053135228251506	4285404.222807337
1.0054118863049095	4284682.560725808
1.0055102497846684	4281299.501362324
1.005608613264427	4279382.110318665
1.005706976744186	4283027.056130913
1.0058053402239449	4288019.433924817
1.0059037037037037	4290417.466858751
1.0060020671834626	4290747.11332906
1.0061004306632215	4290038.856550431
1.0061987941429802	4290211.741674813
1.006297157622739	4292164.190570565
1.006395521102498	4293993.666186581
1.0064938845822569	4294445.262625655
1.0065922480620155	4293781.310454217
1.0066906115417744	4293809.529674406
1.0067889750215333	4295775.973024639
1.006887338501292	4297841.820593744
1.0069857019810509	4298562.000794313
1.0070840654608098	4298053.0762307225
1.0071824289405686	4297169.8994259015
1.0072807924203273	4297973.856756662
1.0073791559000862	4300500.632522921
1.007477519379845	4302155.517567604
1.0075758828596038	4302493.926754587
1.0076742463393626	4303063.050763093
1.0077726098191215	4303902.3260508105
1.0078709732988802	4302442.710327788
1.007969336778639	4298058.297579508
1.008067700258398	4297006.704016159
1.0081660637381569	4302084.6236825185
1.0082644272179155	4306673.537906115
1.0083627906976744	4307558.657103336
1.0084611541774333	4307602.968786579
1.008559517657192	4309408.530994555
1.0086578811369509	4311585.368284313
1.0087562446167098	4311822.412955364
1.0088546080964687	4308638.989139798
1.0089529715762273	4304283.053532503
1.0090513350559862	4304964.630521568
1.009149698535745	4308932.528996967
1.0092480620155038	4310095.457525214
1.0093464254952627	4307069.284998805
1.0094447889750215	4301878.312677582
1.0095431524547802	4300739.263174435
1.009641515934539	4306277.707053181
1.009739879414298	4312408.985179725
1.0098382428940569	4316198.711064516
1.0099366063738155	4317994.833860521
1.0100349698535744	4318446.747140655
1.0101333333333333	4318942.893583566
1.010231696813092	4319285.973442121
1.0103300602928509	4321977.778164604
1.0104284237726098	4326403.633149642
1.0105267872523687	4329449.732103029
1.0106251507321273	4331221.207873175
1.0107235142118862	4332045.659963345
1.010821877691645	4332370.256221279
1.010920241171404	4333925.983024429
1.0110186046511629	4336535.992385719
1.0111169681309218	4338579.340764688
1.0112153316106804	4339904.0048915325
1.0113136950904393	4341214.947459002
1.0114120585701982	4342628.765980687
1.0115104220499571	4344104.786899253
1.0116087855297158	4345318.468654627
1.0117071490094747	4345412.288068436
1.0118055124892336	4345381.954990847
1.0119038759689922	4346751.650966717
1.0120022394487511	4347219.126074132
1.01210060292851	4344809.819620817
1.012198966408269	4344790.763408695
1.0122973298880276	4350464.550148508
1.0123956933677865	4356162.377397848
1.0124940568475453	4359005.013515715
1.012592420327304	4360411.337169703
1.012690783807063	4361424.722274772
1.0127891472868218	4362739.5778912455
1.0128875107665805	4364470.044447764
1.0129858742463393	4365740.898875736
1.0130842377260982	4365692.2167235585
1.0131826012058571	4365338.157665882
1.0132809646856158	4367243.222225505
1.0133793281653747	4370683.789467626
1.0134776916451336	4373282.745421469
1.0135760551248922	4374985.833457651
