# Lambda	Flux
0.952393970714901	8714625.577646803
0.9524923341946598	8845214.472426295
0.9525906976744185	8877884.64257701
0.9526890611541774	8905571.664010104
0.9527874246339363	8947488.432580832
0.9528857881136952	9007844.813090896
0.9529841515934538	9067016.974533468
0.9530825150732127	9144920.850319274
0.9531808785529716	9182302.084253814
0.9532792420327303	9231558.719809338
0.9533776055124892	9254103.05969629
0.9534759689922481	9324189.472200198
0.953574332472007	9353137.266583623
0.9536726959517656	9412914.052609023
0.9537710594315245	9433188.20640277
0.9538694229112834	9507923.044985222
0.9539677863910422	9553217.002204122
0.9540661498708011	9626376.1717691
0.9541645133505599	9665318.411990086
0.9542628768303187	9719168.592736043
0.9543612403100775	9759703.981714735
0.9544596037898364	9813724.227035386
0.9545579672695953	9823534.503207335
0.954656330749354	9791681.733243916
0.9547546942291129	9988408.310180174
0.9548530577088717	10020785.896313468
0.9549514211886304	10063603.264669413
0.9550497846683893	10108956.433694547
0.9551481481481482	10164968.767528716
0.9552465116279071	10238614.771432431
0.9553448751076657	10288411.998077143
0.9554432385874246	10305435.846974488
0.9555416020671835	10301046.327073026
0.9556399655469422	10501315.109617189
0.9557383290267011	10446478.452662213
0.95583669250646	10541174.05041108
0.9559350559862189	10612967.809539247
0.9560334194659775	10653932.40739006
0.9561317829457364	10687551.269145245
0.9562301464254953	10725533.808778727
0.9563285099052541	10802146.893458582
0.9564268733850129	10854696.195140036
0.9565252368647718	10895372.603797771
0.9566236003445305	10970297.987256402
0.9567219638242894	11013652.012298467
0.9568203273040483	10995426.449543882
0.9569186907838071	11062810.398387033
0.9570170542635659	11200628.131386334
0.9571154177433248	11199575.337218288
0.9572137812230836	11262985.168162981
0.9573121447028423	11311255.064968547
0.9574105081826012	11339576.314006092
0.9575088716623601	11402981.185586818
0.957607235142119	11457063.526450569
0.9577055986218777	11505340.973054554
0.9578039621016365	11555608.221705304
0.9579023255813954	11595797.208190218
0.9580006890611541	11664362.057414498
0.958099052540913	11727388.958553474
0.9581974160206719	11754994.010570275
0.9582957795004305	11757765.571684461
0.9583941429801894	11993281.137737004
0.9584925064599483	11888364.03011802
0.9585908699397072	11960965.736856483
0.9586892334194659	12005727.437742082
0.9587875968992248	12061498.872947035
0.9588859603789837	12118450.282041468
0.9589843238587424	12191180.806643771
0.9590826873385013	12237057.633488888
0.9591810508182601	12297168.872408245
0.959279414298019	12256026.487751456
0.9593777777777778	12370940.95826239
0.9594761412575367	12413719.243751347
0.9595745047372956	12470450.135451354
0.9596728682170542	12556023.17972737
0.9597712316968131	12582383.977775574
0.959869595176572	12642363.292154599
0.9599679586563307	12685410.397095915
0.9600663221360896	12741882.619963372
0.9601646856158484	12706883.796985237
0.9602630490956073	12685707.009400988
0.960361412575366	12697005.956979483
0.9604597760551249	12709016.680561038
0.9605581395348838	12713620.741982736
0.9606565030146424	12704963.127040006
0.9607548664944013	12661046.118223745
0.9608532299741602	12703036.178171912
0.9609515934539191	12734204.261299273
0.9610499569336778	12727112.33642332
0.9611483204134367	12729417.101135168
0.9612466838931956	12729974.070537876
0.9613450473729542	12741830.850838525
0.9614434108527131	12719955.215353733
0.961541774332472	12724535.853049494
0.9616401378122308	12708345.552614858
0.9617385012919897	12719012.30462275
0.9618368647717486	12710166.58482599
0.9619352282515073	12742879.364033822
0.9620335917312661	12723842.587257478
0.962131955211025	12740149.413271122
0.9622303186907839	12702946.150289623
0.9623286821705426	12712529.775099022
0.9624270456503015	12755202.23519455
0.9625254091300603	12751465.25041931
0.9626237726098192	12760232.25714552
0.9627221360895779	12725502.156893024
0.9628204995693368	12738027.408096826
0.9629188630490957	12711797.153891945
0.9630172265288544	12730913.20039376
0.9631155900086132	12741341.419218019
0.9632139534883721	12749632.22456904
0.9633123169681308	12760539.42162847
0.9634106804478897	12751142.160219729
0.9635090439276486	12758339.851969028
0.9636074074074075	12757007.381857995
0.9637057708871661	12742065.357579848
0.963804134366925	12770418.077331143
0.9639024978466839	12722028.399409838
0.9640008613264427	12728952.40102195
0.9640992248062016	12760936.933801629
0.9641975882859604	12750471.709279094
0.9642959517657193	12753666.27430936
0.964394315245478	12756428.78858719
0.9644926787252369	12774546.694891095
0.9645910422049958	12776745.214905178
0.9646894056847545	12745319.615021689
0.9647877691645134	12778942.526302647
0.9648861326442723	12733367.94859272
0.9649844961240309	12805137.777048087
0.9650828596037898	12765870.906545147
0.9651812230835487	12777505.614139218
0.9652795865633076	12776512.480551552
0.9653779500430663	12775661.077631272
0.9654763135228251	12797650.596282406
0.965574677002584	12754307.373141889
0.9656730404823427	12774037.0880361
0.9657714039621016	12779133.838768674
0.9658697674418605	12800269.193978436
0.9659681309216194	12780425.7728024
0.966066494401378	12776423.680179352
0.9661648578811369	12791547.253364734
0.9662632213608958	12777747.146884786
0.9663615848406545	12781349.821451718
0.9664599483204134	12756006.827069541
0.9665583118001723	12799254.288687712
0.966656675279931	12781582.179939909
0.9667550387596899	12790448.553737164
0.9668534022394488	12801362.779121483
0.9669517657192076	12784453.824314829
0.9670501291989664	12822184.485340323
0.9671484926787253	12797440.862357894
0.9672468561584842	12802219.69714004
0.9673452196382428	12798895.985619446
0.9674435831180017	12797844.973919518
0.9675419465977606	12814563.568138532
0.9676403100775195	12801911.715378154
0.9677386735572782	12813826.670647247
0.967837037037037	12808781.868994005
0.9679354005167959	12814940.64274483
0.9680337639965546	12819994.357260177
0.9681321274763135	12809374.822774034
0.9682304909560724	12798404.190998686
0.968328854435831	12858279.921207279
0.9684272179155899	12791750.447202506
0.9685255813953488	12836109.8240582
0.9686239448751077	12829731.248877054
0.9687223083548664	12825659.113732796
0.9688206718346253	12822141.525898477
0.9689190353143842	12834909.419049906
0.969017398794143	12825850.892549274
0.9691157622739018	12824167.70605381
0.9692141257536606	12836448.978366962
0.9693124892334195	12831927.249940867
0.9694108527131783	12835044.392646654
0.9695092161929372	12831889.394460876
0.9696075796726961	12823944.190471292
0.9697059431524547	12842881.684921628
0.9698043066322136	12830754.585779449
0.9699026701119725	12847735.564241927
0.9700010335917312	12842612.370782949
0.9700993970714901	12842973.66070681
0.970197760551249	12853247.445001697
0.9702961240310078	12870424.464155896
0.9703944875107665	12888211.35688433
0.9704928509905254	12889654.867132884
0.9705912144702843	12880811.386494799
0.970689577950043	12882174.768556044
0.9707879414298018	12900135.237213263
0.9708863049095607	12892618.450706292
0.9709846683893196	12913433.186972652
0.9710830318690783	12908982.97578559
0.9711813953488372	12910152.763192235
0.9712797588285961	12919386.243365942
0.9713781223083547	12939459.450217616
0.9714764857881136	12942996.68534024
0.9715748492678725	12965427.714912003
0.9716732127476313	12942545.894298615
0.9717715762273902	12970359.853160419
0.9718699397071491	12963697.537054222
0.9719683031869079	12979131.921853425
0.9720666666666666	12983285.58875951
0.9721650301464255	12995062.751832133
0.9722633936261844	12987225.821107596
0.9723617571059431	13008828.726447413
0.972460120585702	13000570.561749468
0.9725584840654609	13015149.02571175
0.9726568475452197	13009573.665103313
0.9727552110249784	13035318.31821469
0.9728535745047373	13030689.90058048
0.9729519379844962	13036791.5697323
0.9730503014642549	13048269.376033636
0.9731486649440138	13050725.278924847
0.9732470284237726	13070275.415229294
0.9733453919035315	13061761.894017596
0.9734437553832902	13075761.008331949
0.9735421188630491	13076557.341916533
0.973640482342808	13095787.63938806
0.9737388458225666	13093757.545378134
0.9738372093023255	13097643.46079748
0.9739355727820844	13131346.2341707
0.9740339362618432	13110461.76476167
0.9741322997416021	13118570.342189206
0.9742306632213609	13127011.684268078
0.9743290267011198	13135383.337956628
0.9744273901808785	13139007.150272688
0.9745257536606374	13175417.816032799
0.9746241171403963	13139802.55752085
0.974722480620155	13158232.764752058
0.9748208440999139	13180330.592306472
0.9749192075796728	13179742.697364088
0.9750175710594317	13169914.097222373
0.9751159345391903	13191218.529599002
0.9752142980189492	13202421.337071273
0.9753126614987081	13191609.364258558
0.9754110249784668	13210321.63246722
0.9755093884582257	13216659.532965874
0.9756077519379845	13219022.603478523
0.9757061154177432	13227148.38007529
0.9758044788975021	13224939.218843149
0.975902842377261	13235416.639957407
0.9760012058570199	13254322.054240763
0.9760995693367785	13260009.371192573
0.9761979328165374	13262535.327753283
0.9762962962962963	13270927.33017724
0.976394659776055	13280648.199065587
0.9764930232558139	13282837.090398697
0.9765913867355728	13288933.498909744
0.9766897502153317	13289786.59250575
0.9767881136950904	13317024.701136207
0.9768864771748493	13319398.68490109
0.9769848406546081	13320046.153464416
0.9770832041343669	13329243.424514633
0.9771815676141258	13313810.781462453
0.9772799310938847	13329663.66604309
0.9773782945736433	13342027.931001054
0.9774766580534022	13353447.48723972
0.9775750215331611	13355461.548926076
0.97767338501292	13374959.412856348
0.9777717484926787	13373313.430894671
0.9778701119724376	13381833.322169911
0.9779684754521965	13391150.421467459
0.9780668389319551	13385759.079286955
0.978165202411714	13395677.725947114
0.9782635658914729	13402983.087551717
0.9783619293712318	13406772.281793721
0.9784602928509905	13431921.56323747
0.9785586563307493	13451719.788616756
0.9786570198105082	13446861.847038634
0.9787553832902669	13435972.731044231
0.9788537467700258	13442850.632035159
0.9789521102497847	13448644.72839302
0.9790504737295436	13448321.376426943
0.9791488372093022	13447295.53320267
0.9792472006890611	13470921.234844504
0.97934556416882	13483096.38024785
0.9794439276485788	13492109.785526263
0.9795422911283377	13514538.242956264
0.9796406546080966	13522260.772459107
0.9797390180878552	13505025.772346381
0.9798373815676141	13518446.91120534
0.979935745047373	13504413.568237212
0.9800341085271319	13524783.997500911
0.9801324720068906	13517864.884778574
0.9802308354866495	13523908.640392438
0.9803291989664084	13537074.887330549
0.980427562446167	13522989.68562913
0.9805259259259259	13536189.282993825
0.9806242894056848	13538733.32465443
0.9807226528854437	13536349.926830493
0.9808210163652024	13549088.775907615
0.9809193798449612	13549760.718380027
0.9810177433247201	13567573.698549218
0.9811161068044788	13568443.659117412
0.9812144702842377	13553219.658534965
0.9813128337639966	13566800.49846231
0.9814111972437553	13570214.81558477
0.9815095607235141	13577736.204152491
0.981607924203273	13590283.385587152
0.9817062876830319	13580767.130018456
0.9818046511627907	13589134.23219179
0.9819030146425496	13580785.17163096
0.9820013781223084	13602260.79469007
0.9820997416020671	13605831.897486322
0.982198105081826	13615494.847948464
0.9822964685615849	13604060.025761003
0.9823948320413438	13616565.582293274
0.9824931955211025	13604790.363560941
0.9825915590008614	13609485.374500249
0.9826899224806203	13609289.928331422
0.9827882859603789	13621779.432107387
0.9828866494401378	13639984.933198724
0.9829850129198967	13633634.533322284
0.9830833763996554	13627922.866703743
0.9831817398794143	13644675.088869404
0.9832801033591732	13635194.316099802
0.983378466838932	13643804.16678865
0.9834768303186907	13644597.997375356
0.9835751937984496	13659643.173447791
0.9836735572782085	13649523.905080719
0.9837719207579672	13661350.847380493
0.983870284237726	13660542.968020812
0.9839686477174849	13665761.376613775
0.9840670111972438	13672363.875853498
0.9841653746770025	13678149.458436294
0.9842637381567614	13680864.01693784
0.9843621016365203	13687465.895093596
0.984460465116279	13687822.228069758
0.9845588285960379	13695669.300049221
0.9846571920757968	13693499.993060846
0.9847555555555555	13693255.429381266
0.9848539190353144	13701783.585306792
0.9849522825150733	13715250.27768493
0.9850506459948322	13703974.251387876
0.9851490094745908	13707158.964623692
0.9852473729543497	13716106.52072104
0.9853457364341086	13723413.729572594
0.9854440999138673	13729967.87621402
0.9855424633936262	13725059.897483319
0.9856408268733851	13731065.388811389
0.985739190353144	13730575.91038478
0.9858375538329026	13739537.620406782
0.9859359173126615	13745804.8346351
0.9860342807924204	13742252.989475988
0.9861326442721791	13754861.699423632
0.986231007751938	13751090.306585778
0.9863293712316968	13765154.078491459
0.9864277347114555	13763369.467794087
0.9865260981912144	13772456.287150703
0.9866244616709733	13773313.488381457
0.9867228251507322	13762778.469444677
0.986821188630491	13778620.442872975
0.9869195521102498	13782433.924417669
0.9870179155900086	13783348.203535791
0.9871162790697674	13791284.415501105
0.9872146425495263	13781898.530646788
0.9873130060292852	13795386.86080008
0.9874113695090441	13805372.421249162
0.9875097329888027	13807794.375885395
0.9876080964685616	13819223.669675866
0.9877064599483205	13808659.34541373
0.9878048234280792	13826035.737614816
0.9879031869078381	13818584.433725841
0.988001550387597	13823091.82910321
0.9880999138673556	13816222.887668107
0.9881982773471145	13835822.678689783
0.9882966408268734	13835762.021819524
0.9883950043066323	13839414.419870984
0.988493367786391	13836468.743455693
0.9885917312661499	13846752.50129368
0.9886900947459087	13847465.162223743
0.9887884582256674	13867035.223171515
0.9888868217054263	13857233.276457405
0.9889851851851852	13858627.559420021
0.9890835486649441	13865652.387656953
0.9891819121447027	13870687.280636903
0.9892802756244616	13869830.219266279
0.9893786391042205	13879029.529794687
0.9894770025839793	13879049.338130219
0.9895753660637382	13886085.689579252
0.9896737295434971	13882528.190786295
0.9897720930232558	13888555.027635723
0.9898704565030146	13892102.001399117
0.9899688199827735	13897065.806601988
0.9900671834625324	13900152.06863625
0.9901655469422911	13908405.527074054
0.99026391042205	13898266.908024004
0.9903622739018089	13889558.057337323
0.9904606373815675	13895202.507691344
0.9905590008613264	13889761.480274785
0.9906573643410853	13894421.432977362
0.9907557278208442	13886840.445080101
0.9908540913006029	13878716.947990645
0.9909524547803618	13881682.203352937
0.9910508182601206	13883381.131636176
0.9911491817398793	13884019.183845798
0.9912475452196382	13885588.93468733
0.9913459086993971	13882293.330702977
0.9914442721791558	13889903.57698081
0.9915426356589147	13879896.148518411
0.9916409991386735	13887535.767965393
0.9917393626184324	13885588.070648909
0.9918377260981912	13895293.64266093
0.9919360895779501	13888011.974523151
0.9920344530577089	13881421.311939154
0.9921328165374677	13875331.15225125
0.9922311800172265	13885009.342917923
0.9923295434969854	13881007.2928139
0.9924279069767443	13877870.913438743
0.992526270456503	13881476.704640113
0.9926246339362619	13877071.2204859
0.9927229974160208	13878134.628975201
0.9928213608957794	13884952.29669957
0.9929197243755383	13872000.786996037
0.9930180878552972	13875765.910122862
0.9931164513350559	13877761.065958304
0.9932148148148148	13868565.953495195
0.9933131782945737	13870518.438078316
0.9934115417743326	13875590.259473978
0.9935099052540912	13868113.144712685
0.9936082687338501	13869514.502449578
0.993706632213609	13873542.310899112
0.9938049956933677	13864267.031738413
0.9939033591731266	13868172.103096895
0.9940017226528854	13865159.099784527
0.9941000861326443	13858327.91574345
0.994198449612403	13871277.780657964
0.9942968130921619	13864354.683890196
0.9943951765719208	13866057.880257376
0.9944935400516796	13864531.966780089
0.9945919035314384	13864430.663683053
0.9946902670111973	13858373.600597676
0.994788630490956	13857294.940355828
0.9948869939707149	13862869.34095762
0.9949853574504738	13856683.767503645
0.9950837209302327	13854500.27052552
0.9951820844099913	13858437.297200182
0.9952804478897502	13859439.059782311
0.9953788113695091	13860254.401796775
0.9954771748492678	13856602.83858112
0.9955755383290267	13854741.732218968
0.9956739018087856	13847742.327938614
0.9957722652885445	13852755.667324424
0.9958706287683031	13854706.25732584
0.995968992248062	13850842.054388467
0.9960673557278209	13849842.820631884
0.9961657192075796	13846749.49092531
0.9962640826873385	13839903.857838575
0.9963624461670973	13850037.172347907
0.996460809646856	13851870.836102728
0.9965591731266149	13844589.482128525
0.9966575366063738	13845876.930750126
0.9967559000861327	13844896.37013425
0.9968542635658915	13836901.02526502
0.9969526270456504	13835947.46979961
0.9970509905254091	13841067.510156758
0.9971493540051679	13847379.671069782
0.9972477174849268	13844096.156529957
0.9973460809646857	13839514.549140135
0.9974444444444446	13835385.200334147
0.9975428079242032	13838805.719013693
0.9976411714039621	13830146.845655313
0.997739534883721	13832519.309159921
0.9978378983634797	13836943.721257173
0.9979362618432386	13829537.051703863
0.9980346253229975	13841884.201020492
0.9981329888027561	13828137.15666967
0.998231352282515	13822412.32827963
0.9983297157622739	13829991.238572534
0.9984280792420328	13837657.845222438
0.9985264427217915	13828426.023222728
0.9986248062015504	13830829.40213994
0.9987231696813093	13822536.875506869
0.9988215331610679	13825099.979004394
0.9989198966408268	13827783.03803839
0.9990182601205857	13823172.318518922
0.9991166236003446	13830442.225174317
0.9992149870801033	13819887.152289037
0.9993133505598621	13826129.17932616
0.999411714039621	13822567.430667982
0.9995100775193798	13821193.10142119
0.9996084409991387	13816320.1453204
0.9997068044788976	13822391.626960054
0.9998051679586563	13818270.497025764
0.9999035314384151	13815203.012875246
1.000001894918174	13824791.534129482
1.0001002583979328	13820200.316868467
1.0001986218776915	13820722.322351258
1.0002969853574504	13829182.084933585
1.0003953488372093	13828178.971281389
1.0004937123169682	13831522.034139052
1.0005920757967268	13837578.598358462
1.0006904392764857	13845436.02151717
1.0007888027562446	13841515.445642479
1.0008871662360035	13839873.225673063
1.0009855297157624	13850045.83167495
1.0010838931955213	13845765.10407505
1.00118225667528	13844480.152431505
1.0012806201550388	13840129.53999602
1.0013789836347977	13859423.062853707
1.0014773471145564	13852365.789294915
1.0015757105943153	13861844.006174317
1.0016740740740742	13859501.98332715
1.001772437553833	13855203.484149111
1.0018708010335917	13867000.611897204
1.0019691645133506	13866067.557068747
1.0020675279931095	13873172.526058527
1.0021658914728682	13873298.71680287
1.002264254952627	13877366.721715596
1.002362618432386	13874233.696361048
1.0024609819121448	13875083.016165318
1.0025593453919035	13885882.697499134
1.0026577088716624	13886268.590593297
1.0027560723514213	13884802.679313045
1.00285443583118	13890590.415146
1.0029527993109388	13894638.992960291
1.0030511627906977	13894095.687505111
1.0031495262704564	13898952.384575648
1.0032478897502153	13898481.590679295
1.0033462532299742	13902812.176988717
1.003444616709733	13906963.892448293
1.0035429801894917	13905970.153068185
1.0036413436692506	13916640.280053455
1.0037397071490095	13916939.446450818
1.0038380706287684	13909651.812858654
1.003936434108527	13925360.134145968
1.004034797588286	13919982.803437283
1.0041331610680448	13913577.549597811
1.0042315245478035	13925047.948646218
1.0043298880275624	13938298.641522385
1.0044282515073213	13926226.753403673
1.00452661498708	13929464.354086854
1.0046249784668388	13936355.754779013
1.0047233419465977	13935578.836457407
1.0048217054263566	13946796.183525305
1.0049200689061153	13933959.837264424
1.0050184323858742	13949205.284678444
1.005116795865633	13949589.105030596
1.0052151593453917	13942681.572780037
1.0053135228251506	13955466.5921983
1.0054118863049095	13957892.357480759
1.0055102497846684	13958471.657693846
1.005608613264427	13964352.030827498
1.005706976744186	13967361.626365485
1.0058053402239449	13962263.104184449
1.0059037037037037	13974252.413510172
1.0060020671834626	13970601.283248724
1.0061004306632215	13975292.677738499
1.0061987941429802	13973338.59983434
1.006297157622739	13980708.998733597
1.006395521102498	13970375.594393633
1.0064938845822569	13973366.040424895
1.0065922480620155	13979938.353353327
1.0066906115417744	13982460.797473578
1.0067889750215333	13987974.658440512
1.006887338501292	13983615.773969077
1.0069857019810509	13987091.844526546
1.0070840654608098	13997518.4851196
1.0071824289405686	14009769.726093175
1.0072807924203273	14004260.85292063
1.0073791559000862	14008861.88326304
1.007477519379845	13999449.39834385
1.0075758828596038	14004819.291958816
1.0076742463393626	14015012.77796911
1.0077726098191215	14017202.569881858
1.0078709732988802	14011024.81125404
1.007969336778639	14024257.76979748
1.008067700258398	14015321.140682325
1.0081660637381569	14029469.04459689
1.0082644272179155	14030958.988340491
1.0083627906976744	14024785.608729377
1.0084611541774333	14033198.677131157
1.008559517657192	14025201.31370525
1.0086578811369509	14042263.112531424
1.0087562446167098	14026554.077330006
1.0088546080964687	14042687.442555154
1.0089529715762273	14038635.586518694
1.0090513350559862	14038547.026977504
1.009149698535745	14045831.486222172
1.0092480620155038	14052495.338814445
1.0093464254952627	14056815.631412977
1.0094447889750215	14057388.8748217
1.0095431524547802	14062252.581031293
1.009641515934539	14068618.139400126
1.009739879414298	14058249.24683601
1.0098382428940569	14058853.501802836
1.0099366063738155	14073686.135043573
1.0100349698535744	14068548.959199542
1.0101333333333333	14067348.99952875
1.010231696813092	14075185.55595808
1.0103300602928509	14082389.471672414
1.0104284237726098	14091780.603745243
1.0105267872523687	14094572.375463191
1.0106251507321273	14102422.115818514
1.0107235142118862	14102897.802316828
1.010821877691645	14098594.062702088
1.010920241171404	14118457.555642491
1.0110186046511629	14116699.951773044
1.0111169681309218	14117807.497293858
1.0112153316106804	14127498.297563873
1.0113136950904393	14127423.20586638
1.0114120585701982	14135620.576569768
1.0115104220499571	14135206.97608686
1.0116087855297158	14142465.115585167
1.0117071490094747	14151515.75796084
1.0118055124892336	14155184.11932103
1.0119038759689922	14168780.500098972
1.0120022394487511	14159704.049043657
1.01210060292851	14162687.830743052
1.012198966408269	14180391.785994327
1.0122973298880276	14177229.854104772
1.0123956933677865	14187689.29216485
1.0124940568475453	14187116.175576847
1.012592420327304	14187298.741093926
1.012690783807063	14195113.748833597
1.0127891472868218	14197124.236526456
1.0128875107665805	14205076.95883951
1.0129858742463393	14215078.329761276
1.0130842377260982	14219342.417631071
1.0131826012058571	14223717.73384983
1.0132809646856158	14215872.272799939
1.0133793281653747	14233089.835820893
1.0134776916451336	14230358.577045154
1.0135760551248922	14242673.723486463
1.0136744186046511	14234235.922070926
1.01377278208441	14250404.70742949
1.013871145564169	14253719.779742025
1.0139695090439276	14252520.548515677
1.0140678725236865	14268264.81099906
1.0141662360034454	14259381.884419285
1.014264599483204	14280712.84381099
1.014362962962963	14273529.233676657
1.0144613264427218	14278260.211378312
1.0145596899224805	14273077.674979642
1.0146580534022394	14285184.936127665
1.0147564168819982	14286748.320191314
1.0148547803617571	14292774.369691981
1.0149531438415158	14300649.645288495
1.0150515073212747	14303796.155523961
1.0151498708010336	14315021.550890487
